id,question,subcategory,expected_route,actual_route,status_code,latency_ms,answer,answer_present,fallback,source_count,expected_source_found,expected_page_found,reference_token_recall,citation_count,citation_link_precision,groundedness_score,groundedness_pass,claim_support_rate,supported_statement_count,statement_count,timeout_stage,operational_success,route_correct,error
pdf-rag-013,"What coverage or rule is described for ""C6 Non-specialist medical assessment The insurance does not cover events"" in assistance sti?",assistance-sti,retrieval_only,retrieval_only,200,18772.155,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.12121212121212122,0,,0.25,False,0.0,0,1,,True,True,
pdf-rag-014,"How does assistance sti describe ""However, we will grant the insured persons coverage if these""?",assistance-sti,retrieval_only,retrieval_only,200,46567.272,"The assistance-sti document states that coverage will be granted to insured persons if the faults could not have been recognized even with due attention in the following scenarios:

- Journeys made by drivers transporting persons in violation of statutory provisions;
- Journeys made by persons who are making unauthorized use of vehicles entrusted to them;
- Journeys made by persons having stolen the vehicle.

Source: [assistance-sti.pdf, page 7]",True,False,8,True,True,0.75,1,1.0,0.819483,True,1.0,5,5,,True,True,
pdf-rag-015,"What does assistance sti say concerning ""A3 Failure and delays If, either before beginning a journey""?",assistance-sti,retrieval_only,retrieval_only,200,23982.206,"The section A3 ""Failure and delays"" states that if, either before beginning a journey or while en route to the point of departure of a booked trip, the insured person experiences one of the following events:

- Failure or delay of public transport or means of transportation.

This indicates that coverage is applicable in situations where such failures or delays occur prior to the journey starting. 

Source: [assistance-sti.pdf, page 3]",True,False,8,True,True,0.673469387755102,1,1.0,0.820621,True,1.0,4,4,,True,True,
pdf-rag-016,"According to assistance sti, what does it state about ""H4 Search, rescue and recovery costs Search, rescue and recovery""?",assistance-sti,retrieval_only,retrieval_only,200,36697.93,"The insurance covers search, rescue, and recovery costs for the insured person. 

Source: [assistance-sti.pdf, page 7]",True,False,8,True,True,0.75,1,1.0,1.0,True,1.0,2,2,,True,True,
pdf-rag-017,"What coverage or rule is described for ""In addition, under age children travelling in the care of"" in assistance sti?",assistance-sti,retrieval_only,retrieval_only,200,59896.697,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.13333333333333333,0,,0.671703,False,0.0,0,1,,True,True,
pdf-rag-018,"How does assistance sti describe ""E1 Call-back and transport costs D5 Damage to property at""?",assistance-sti,retrieval_only,retrieval_only,200,25963.184,"The assistance STI describes ""E1 Call-back and transport costs D5 Damage to property at the residential address[REDACTED_ADDRESS]

- If property of the insured person at their permanent residence or a second residence is significantly affected by a fire, natural forces, water event, or theft event, and the insured person is unable to continue the trip or holiday as planned, additional call-back and transportation costs for the direct return to the permanent residence will be covered.
- If continuation of the previously commenced trip or holiday is possible afterwards, additional transport costs up to a maximum of CHF 2,000 will be paid per insured person.

Source: [assistance-sti.pdf, page 5]",True,False,8,True,True,1.0,1,1.0,0.522989,False,1.0,4,4,,True,True,
pdf-rag-019,"What does assistance sti say concerning ""CHF 2ʼ000 per insured person if the insured person requires""?",assistance-sti,retrieval_only,retrieval_only,200,25268.682,"The assistance STI states the following concerning ""CHF 2ʼ000 per insured person if the insured person requires"":

- A maximum of CHF 2ʼ000 per insured person is available if the insured person requires an unforeseen stay, an unforeseen extension to their stay, or must acquire more suitable accommodation for care purposes. 
- This benefit is applicable for the costs of the unused part of the stay in proportion to the arrangement price (not including transport costs). The return day is deemed to be the used arrangement day.

Source: [assistance-sti.pdf, page 4]",True,False,8,True,True,0.7586206896551724,1,1.0,0.933814,True,1.0,5,5,,True,True,
pdf-rag-020,"According to assistance sti, what does it state about ""Spare parts are deemed to be only those parts ordinarily""?",assistance-sti,retrieval_only,retrieval_only,200,22216.108,"The document states that ""Spare parts are deemed to be only those parts ordinarily transported by breakdown assistance vehicles (fuel and vehicle batteries are not insured)."" This applies to costs for breakdown assistance, including spare parts needed to restore the vehicle's function at the breakdown location. 

Source: [assistance-sti.pdf, page 7]",True,False,8,True,True,1.0,1,1.0,0.9,True,1.0,2,2,,True,True,
pdf-rag-021,"What coverage or rule is described for ""K6 Transport and additional transport costs The costs incurred by"" in assistance sti?",assistance-sti,retrieval_only,retrieval_only,200,25149.116,"The coverage described for ""K6 Transport and additional transport costs"" includes:

- The costs incurred by the insured person to return home or to continue the journey by public transport or taxi to their place of work, place of residence, or temporary holiday domicile.
- Taxi costs are covered up to a maximum of CHF 300.

This coverage is part of the benefits provided under the insurance policy. 

Source: [assistance-sti.pdf, page 8]",True,False,8,True,True,0.9259259259259259,1,1.0,0.98775,True,1.0,5,5,,True,True,
pdf-rag-022,"How does assistance sti describe ""The benefits are limited to the amount of the agreed""?",assistance-sti,retrieval_only,retrieval_only,200,22606.266,"The benefits are limited to the insured sum agreed in the policy and are payable only once. These benefits cannot be combined with the benefits from personal assistance or cancellation costs. 

Source: [assistance-sti.pdf, page 7]",True,False,8,True,False,0.6,1,1.0,1.0,True,1.0,3,3,,True,True,
pdf-rag-023,"What does assistance sti say concerning ""These benefits cannot be combined with the benefits from personal""?",assistance-sti,retrieval_only,retrieval_only,200,28075.845,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.07692307692307693,0,,0.703519,False,0.0,0,1,,True,True,
pdf-rag-024,"According to assistance sti, what does it state about ""the breakage of vehicle parts made of glass or materials""?",assistance-sti,retrieval_only,retrieval_only,200,40816.126,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.09090909090909091,0,,0.25,False,0.0,0,1,,True,True,
pdf-rag-025,"What coverage or rule is described for ""For the costs for the unused part of the stay"" in assistance sti?",assistance-sti,retrieval_only,retrieval_only,200,50733.2,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.11764705882352941,0,,0.567791,False,0.0,0,1,,True,True,
pdf-rag-026,"How does assistance sti describe ""K1 Breakdown assistance Costs for breakdown assistance, including spare parts""?",assistance-sti,retrieval_only,retrieval_only,200,26411.083,"The ""K1 Breakdown assistance"" benefit covers:

- Costs for breakdown assistance, including spare parts needed to make the vehicle roadworthy again at the breakdown location.
- Spare parts are deemed to be only those parts normally carried in roadside assistance vehicles.

This benefit is limited to the insured sum agreed in the policy and is payable only once. It cannot be combined with benefits from personal assistance or cancellation costs. 

Source: [assistance-sti.pdf, page 8]",True,False,8,True,True,1.0,1,1.0,1.0,True,1.0,6,6,,True,True,
pdf-rag-027,"What does assistance sti say concerning ""Close person Married or common law partners as well as""?",assistance-sti,retrieval_only,retrieval_only,200,31157.406,"The term ""Close person"" refers to:

- Married or common law partners
- Their parents
- Children
- Relatives in a direct line
- Siblings
- First cousins
- First aunts and uncles

This definition is provided in the context of insurance coverage to clarify who is considered a close person in relation to the insured. 

Source: [assistance-sti.pdf, page 9]",True,False,8,True,True,0.9130434782608695,1,1.0,0.866145,True,1.0,6,6,,True,True,
pdf-rag-028,"According to assistance sti, what does it state about ""Replacement vehicle A replacement vehicle is a vehicle provided temporarily""?",assistance-sti,retrieval_only,retrieval_only,200,20779.641,"A replacement vehicle is defined as a vehicle provided temporarily to bridge the loss of use of a damaged or unfit vehicle. 

Source:
- [assistance-sti.pdf, page 9]",True,False,8,True,True,1.0,1,1.0,0.9,True,1.0,2,2,,True,True,
pdf-rag-029,"What coverage or rule is described for ""The additional call back and transportation costs for the direct"" in assistance sti?",assistance-sti,retrieval_only,retrieval_only,200,53174.394,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.07692307692307693,0,,0.486736,False,0.0,0,1,,True,True,
pdf-rag-030,"How does assistance sti describe ""We will therefore explain the most important expressions here in""?",assistance-sti,retrieval_only,retrieval_only,200,23735.289,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08333333333333333,0,,0.1225,False,0.0,0,1,,True,True,
pdf-rag-031,"What does brochure household contents and private liability say concerning ""Scope of the insurance cover Household contents includes all movables""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,25800.403,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.17391304347826086,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-032,"According to brochure household contents and private liability, what does it state about ""Damage and destruction of all kinds due to external causes""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,20146.381,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.19230769230769232,1,1.0,0.915079,True,1.0,1,1,,True,True,
pdf-rag-033,"What coverage or rule is described for ""Owners and users of model aircraft and drones up to"" in brochure household contents and private liability?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,11483.948,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.36363636363636365,1,1.0,0.8075,True,1.0,1,1,,True,True,
pdf-rag-034,"How does brochure household contents and private liability describe ""Theft Plus insurance: Your sum insured is doubled for overnight""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,8000.691,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.0,1,1.0,0.909722,True,1.0,1,1,,True,True,
pdf-rag-035,"What does brochure household contents and private liability say concerning ""Private liability insurance Financial cover when misfortune strikes Household contents""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,10261.097,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.38461538461538464,1,1.0,0.811111,True,1.0,1,1,,True,True,
pdf-rag-036,"According to brochure household contents and private liability, what does it state about ""Good to know Check your sum insured: if it’s less""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,7950.935,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.09090909090909091,1,1.0,0.913889,True,1.0,1,1,,True,True,
pdf-rag-037,"What coverage or rule is described for ""Under supplementary policies for teachers, skiing and sports instructors and"" in brochure household contents and private liability?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,9754.493,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.05,1,1.0,0.8075,True,1.0,1,1,,True,True,
pdf-rag-038,"How does brochure household contents and private liability describe ""Household contents insurance All-round protection for your personal possessions Household""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,7878.403,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.3333333333333333,1,1.0,0.913889,True,1.0,1,1,,True,True,
pdf-rag-039,"What does brochure household contents and private liability say concerning ""Insured persons All persons permanently residing in the same household""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,7730.332,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.18181818181818182,1,1.0,0.913889,True,1.0,1,1,,True,True,
pdf-rag-040,"According to brochure household contents and private liability, what does it state about ""jewellery, antiques, collections, etc.) Helvetia household insurance protects everything you""?",brochure-household-contents-and-private-liability,retrieval_only,retrieval_only,200,8153.317,"Private liability insures statutory third-party liability and defence against unjustified claims, including bodily injury and property damage, subject to the listed exclusions [household-contents-private-liability-sti.pdf, page 10].

Evidence-based answer:",True,False,8,False,False,0.15384615384615385,1,1.0,0.909722,True,1.0,1,1,,True,True,
pdf-rag-041,"What coverage or rule is described for ""Scope of insurance cover The service product provides you with"" in brochure services?",brochure-services,retrieval_only,retrieval_only,200,22211.779,"The ""Scope of insurance cover"" for the service product provides the following benefits:

- 24/7 assistance
- 48h claims payment, with Helvetia guaranteeing claims payment within 48 hours following a successful claims review.

Source: [brochure-services.pdf, page 2]",True,False,8,True,True,0.9166666666666666,1,1.0,0.915662,True,1.0,3,3,,True,True,
pdf-rag-042,"How does brochure services describe ""Waiver of premiums In the event of earning disability, you""?",brochure-services,retrieval_only,retrieval_only,200,22877.648,"The ""Waiver of premiums"" is described as follows:

- In the event of earning disability, you will benefit from a waiver of insurance premiums until the agreed end of the contract.
- However, you will continue to benefit from insurance cover.

Source: [brochure-services.pdf, page 3]",True,False,8,True,True,1.0,1,1.0,0.9875,True,1.0,4,4,,True,True,
pdf-rag-043,"What does brochure services say concerning ""Organization of a security service Psychological follow-up support We will""?",brochure-services,retrieval_only,retrieval_only,200,37198.972,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.12,0,,0.746,False,0.0,0,1,,True,True,
pdf-rag-044,"According to brochure services, what does it state about ""Waiver of gross negligence Helvetia waives its right to a""?",brochure-services,retrieval_only,retrieval_only,200,20085.821,"The brochure states that ""Helvetia waives its right to a reduction in benefits in the event of grossly negligent conduct"" [brochure-services.pdf, page 3].",True,False,8,True,True,0.8333333333333334,1,1.0,0.833333,True,1.0,1,1,,True,True,
pdf-rag-045,"What coverage or rule is described for ""As a Swiss insurance company we stand for quality, friendliness"" in brochure services?",brochure-services,retrieval_only,retrieval_only,200,23761.307,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.0,0,,0.716183,False,0.0,0,1,,True,True,
pdf-rag-046,"How does brochure services describe ""We support you with a range of round-the-clock services -""?",brochure-services,retrieval_only,retrieval_only,200,41554.507,"The brochure services describe ""We support you with a range of round-the-clock services"" as providing assistance in emergencies 24 hours a day, 365 days a year. It specifically mentions the following benefits:

- 24/7 assistance
- Emergency support available all year round

Source: [brochure-services.pdf, page 2]",True,False,8,True,True,1.0,1,1.0,0.871787,True,1.0,4,4,,True,True,
pdf-rag-047,"What does brochure services say concerning ""Locksmith service If access to your owner-occupied residential premises is""?",brochure-services,retrieval_only,retrieval_only,200,19873.84,"The brochure states that if access to your owner-occupied residential premises is not possible due to a sudden and unforeseen event and no other proportionate measures can reasonably be expected to be taken, Helvetia will organize a tradesman to provide access. 

Source: [brochure-services.pdf, page 3]",True,False,8,True,True,0.9393939393939394,1,1.0,0.908333,True,1.0,2,2,,True,True,
pdf-rag-048,"According to brochure services, what does it state about ""We do everything we can to make unpleasant situ -""?",brochure-services,retrieval_only,retrieval_only,200,34601.846,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.0,0,,0.595254,False,0.0,0,1,,True,True,
pdf-rag-049,"What coverage or rule is described for ""This exclusion does not apply to advance payments; M8 Property"" in buildings insurance sti?",buildings-insurance-sti,retrieval_only,retrieval_only,200,26077.112,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.10344827586206896,0,,0.223341,False,0.0,0,1,,True,True,
pdf-rag-050,"How does buildings insurance sti describe ""However, if a fault is the cause of an unforeseen""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,17728.766,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08928571428571429,0,,0.225251,False,0.0,0,1,,True,True,
pdf-rag-051,"What does buildings insurance sti say concerning ""The insured is obliged to record a status report of""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9377.642,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.06818181818181818,0,,0.225,False,0.0,0,1,,True,True,
pdf-rag-052,"According to buildings insurance sti, what does it state about ""This exclusion does not apply, if the sum insured for""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,26803.089,"The document states that the exclusion for damage caused by terrorist activities and counterterrorism measures does not apply if the sum insured for the building does not exceed CHF 10 million per building. 

Source: [buildings-insurance-sti.pdf, page 4]",True,False,8,True,False,0.35294117647058826,1,1.0,0.956449,True,1.0,2,2,,True,True,
pdf-rag-053,"What coverage or rule is described for ""Underinsurance J1 Collision damage: Breakage, cracks or deformation caused by"" in buildings insurance sti?",buildings-insurance-sti,retrieval_only,retrieval_only,200,12454.108,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08823529411764706,0,,0.223211,False,0.0,0,1,,True,True,
pdf-rag-054,"How does buildings insurance sti describe ""This exclusion does not apply, if the sum insured for""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,26063.113,"The buildings insurance STI states that the exclusion does not apply if the sum insured for the building does not exceed CHF 10 million per building. This applies specifically to damage caused by terrorist activities and counterterrorism measures, as well as damage caused by war events or warlike events, neutrality violations, revolution, rebellion, or riots, unless the policyholder can provide evidence that the damage is not related to these events. 

Source: [buildings-insurance-sti.pdf, page 4]",True,False,8,True,True,1.0,1,1.0,0.940656,True,1.0,3,3,,True,True,
pdf-rag-055,"What does buildings insurance sti say concerning ""S5 Damage caused before the contract was amended If the""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9409.865,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08,0,,0.225448,False,0.0,0,1,,True,True,
pdf-rag-056,"According to buildings insurance sti, what does it state about ""Own electric charging stations and their management system whose purpose""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,10877.736,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.10714285714285714,0,,0.225251,False,0.0,0,1,,True,True,
pdf-rag-057,"What coverage or rule is described for ""Malicious damage caused during strikes and lockouts is also insured"" in buildings insurance sti?",buildings-insurance-sti,retrieval_only,retrieval_only,200,11566.29,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.0625,0,,0.223211,False,0.0,0,1,,True,True,
pdf-rag-058,"How does buildings insurance sti describe ""ss breakage 8 Earthquake and volcanic eruption 9 all risks""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9371.884,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.024390243902439025,0,,0.225,False,0.0,0,1,,True,True,
pdf-rag-059,"What does buildings insurance sti say concerning ""However, cracks that make renovation of a part of a""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9060.888,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08333333333333333,0,,0.225,False,0.0,0,1,,True,True,
pdf-rag-060,"According to buildings insurance sti, what does it state about ""Loss of rental income, loss of earnings, additional costs a""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9383.102,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.06896551724137931,0,,0.224923,False,0.0,0,1,,True,True,
pdf-rag-061,"What coverage or rule is described for ""However, should such events result in unexpected and suddenly occurring"" in buildings insurance sti?",buildings-insurance-sti,retrieval_only,retrieval_only,200,11943.928,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.045454545454545456,0,,0.223644,False,0.0,0,1,,True,True,
pdf-rag-062,"How does buildings insurance sti describe ""This also applies to the insurance of liability arising from""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9618.554,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.047619047619047616,0,,0.225,False,0.0,0,1,,True,True,
pdf-rag-063,"What does buildings insurance sti say concerning ""eptember 2022 edition Follow-up costs a) Necessary follow-up costs Necessary""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9482.804,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08333333333333333,0,,0.224375,False,0.0,0,1,,True,True,
pdf-rag-064,"According to buildings insurance sti, what does it state about ""In such cases, the compensation is reduced at a rate""?",buildings-insurance-sti,retrieval_only,retrieval_only,200,9085.822,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.10526315789473684,0,,0.224267,False,0.0,0,1,,True,True,
pdf-rag-065,"What coverage or rule is described for ""In cantons with cantonal buildings insurance, the relevant cantonal provisions"" in buildings insurance sti?",buildings-insurance-sti,retrieval_only,retrieval_only,200,28347.858,I could not generate an answer that is sufficiently supported by the available documents.,True,True,0,False,False,0.08333333333333333,0,,0.738634,False,0.0,0,1,,True,True,
