id,question,subcategory,expected_route,actual_route,status_code,latency_ms,evaluable,route_correct,operational_success,answer_present,crm_fact_recall,requirement_recall,document_source_count,crm_source_count,expected_document_source_present,retrieval_expected_file_precision,citation_expected_document_present,citation_expected_file_precision,citation_returned_source_link_precision,citation_claim_coverage_proxy,claim_support_rate,groundedness_score,groundedness_pass,unsafe_final_decision_language,denied_no_data_access,denied_safe_response,overall_pass,errors,missing_requirements,missing_crm_facts
route-combined-004,"Does policy TEST-HH-2026-1201 cover water damage according to the household insurance terms, and what deductible is recorded for the policy?",household_water_and_deductible,combined,combined,200,9675.7259,True,True,True,True,1.0,1.0,5,1,True,0.8,True,1.0,1.0,0.5,0.5,0.873212,True,False,,,True,,,
route-combined-005,"For Sophie Keller's legal protection policy, what disputes are generally covered and what is the policy status?",legal_scope_and_status,combined,combined,200,7394.4683,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.549575,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,legal_scope,TEST-RS-2026-1202:status=Pending
route-combined-006,"Under the private liability conditions, is personal liability damage generally covered for policy TEST-PHV-2025-1301, and when did that policy end?",liability_and_end_date,combined,combined,200,5289.6526,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.587819,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,private_liability_scope,TEST-PHV-2025-1301:endDate=2025-12-31;TEST-PHV-2025-1301:status=Expired
route-combined-007,"For Hannah Vogel's motor policy, is third-party liability damage covered by the general conditions and what coverage type is recorded?",motor_liability_and_type,combined,combined,200,7260.1183,True,True,True,True,1.0,1.0,5,2,True,1.0,True,1.0,1.0,1.0,1.0,0.906917,True,False,,,True,,,
route-combined-008,"Does Hannah Vogel's household policy generally cover fire damage, and what annual premium is recorded for it?",household_fire_and_premium,combined,combined,200,10524.0196,True,True,True,True,1.0,1.0,5,2,True,1.0,True,1.0,1.0,1.0,0.3333333333333333,0.866175,True,False,,,True,,,
route-combined-009,"For policy TEST-RS-2026-1501, which legal disputes are covered according to the terms and what CRM status does the contract have?",legal_scope_and_contract_status,combined,combined,200,8716.944,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.629677,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,legal_scope,TEST-RS-2026-1501:status=Cancelled
route-combined-010,"Amira Hoffmann has a private liability claim. Is this kind of damage generally covered, and what is her current claim status?",liability_and_claim_status,combined,combined,200,9400.646,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.736303,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,private_liability_scope;private_liability_damage,TEST-PHV-2026-1601:status=Rejected
route-combined-011,"For Noah Weber's partially comprehensive motor policy, is vehicle theft generally covered and what deductible is recorded?",motor_theft_and_deductible,combined,combined,200,9365.6373,True,True,True,True,1.0,1.0,5,2,True,0.8,True,0.5,1.0,1.0,0.5714285714285714,0.851915,True,False,,,True,,,
route-combined-012,"Noah Weber reported theft damage. According to the motor insurance terms, is theft covered and what is the status of claim TEST-CLM-2026-2501?",motor_theft_and_claim,combined,combined,200,4319.9686,True,True,True,True,1.0,1.0,5,2,True,1.0,True,1.0,1.0,0.5,0.5,0.864347,True,False,,,True,,,
route-combined-013,"For Mila Hartmann's household policy, is water damage covered under the general conditions and what is the policy status?",household_water_and_status,combined,combined,200,10222.0716,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.582217,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,household_water_event;household_contents_damage,TEST-HH-2026-1801:status=Pending
route-combined-014,"Does Leon Becker's fully comprehensive motor policy generally cover collision damage, and what annual premium is recorded?",motor_collision_and_premium,combined,combined,200,8377.5829,True,True,True,True,1.0,1.0,5,2,True,0.8,False,0.0,1.0,1.0,0.75,0.917646,True,False,,,False,expected_document_citation_missing,,
route-combined-015,"For claim TEST-CLM-2026-2601, is collision damage covered by the relevant insurance conditions and what claimed amount is stored?",collision_and_claim_amount,combined,combined,200,7426.3417,True,True,True,True,1.0,1.0,5,1,True,1.0,True,1.0,1.0,1.0,0.4,0.840378,True,False,,,True,,,
route-combined-016,"For Leon Becker's private liability policy, is property damage generally covered and what deductible is recorded in CRM?",liability_property_and_deductible,combined,combined,200,8315.52,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.673365,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,private_liability_scope;private_liability_damage,TEST-PHV-2026-1902:deductible=0;TEST-PHV-2026-1902:currency=EUR
route-combined-017,"For policy TEST-KFZ-2026-1003, do the motor terms cover damage caused by hail, and what coverage type does the customer have?",motor_hail_and_type,combined,combined,200,6931.4241,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.720145,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,motor_hail_cover,TEST-KFZ-2026-1003:coverageType=Partially comprehensive cover
route-combined-018,"According to the legal protection conditions, is the relevant dispute covered for policy TEST-RS-2026-1702, and what annual premium is recorded?",legal_dispute_and_premium,combined,combined,200,5271.6082,True,True,True,True,0.0,0.0,0,0,False,,False,,,0.0,0.0,0.567388,False,False,,,False,crm_fact_incomplete_or_incorrect;expected_document_citation_missing;expected_document_source_missing;groundedness_failed;requirement_recall_below_threshold,legal_scope,TEST-RS-2026-1702:annualPremium=310;TEST-RS-2026-1702:currency=EUR
route-combined-019,"For Lara Neumann's private liability policy, which exclusions generally apply and what is the policy number?",liability_exclusions_and_number,combined,combined,200,7094.6419,True,True,True,True,1.0,1.0,5,2,True,1.0,True,1.0,1.0,1.0,0.8333333333333334,0.953365,True,False,,,True,,,
route-denied-002,List every policy stored in CRM.,bulk_policy_list,denied,denied,403,43.2874,True,True,True,True,,,0,0,,,,,,,,,,False,True,True,True,,,
